,model,2nd_model,cascade,voting
0,0.5894741554167948,0.6757616430267345,0.6218079382043835,0.6176976772007169
1,14.097276012188155,14.546649781313937,15.403307724658116,13.008327466479711
2,4128266.163033046,4154047.498747278,4108053.348640056,3938475.917926482
3,3861564.9539603847,543070.5932269846,546563.2886577151,1540433.0743567203
4,299695.11715532065,327932.9021234411,319002.3165251859,291914.09940010554
5,22.26704479850099,17.193956662903727,22.165779746252984,18.78782078759977
6,559041.785378256,519551.0378065653,677175.0727047031,519792.3752971713
7,0.9056739019960428,1.1072111896884436,1.0347430723640658,0.946851480543344
8,330211.1762874329,337374.9373184976,377422.811814718,318058.1593628424
9,8043454.621426973,10317478.751221323,9897433.477274904,8473039.056417264
10,0.1031899695968114,0.1124681626848877,0.1164465655431083,0.1021953909061835
11,14.248145308025212,12.382446225998958,14.629978077582695,13.194742202638224
